case_id,scenario,K,policy,continuation_id,equivalence_class,class_multiplicity,repetition,execution_order_position,is_warmup,planning_H,planning_E,planning_G,runtime_H,runtime_E,runtime_G,ttft_ms,request_latency_ms,snapshot_build_ms,reconcile_ms,correctness_pass,safety_pass,retry_count,status,failure_stage,error,selected_checkpoint_ids,actual_selected_checkpoint_ids,evicted_checkpoint_ids,safety_flags
formal_warmup_0020_scalable_multiworkflow_v2_n16_k4_global_lru_r00_w16_a32768_f01_b1,scalable_multiworkflow_v2_n16,4,Global-LRU,W16_A32768_F01-B1,scalable_multiworkflow_v2_n16:K=4:Global-LRU:T=32768:E=16384:G=16384,1,0,3,True,32768,16384,16384,32768,16384,16384,748.184774,748.588988,13089.983058,2050.268562,True,True,0,PASS,,,"[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A32768_F02_MAIN"", ""W16_A32768_F01_SHALLOW""]","[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A32768_F02_MAIN"", ""W16_A32768_F01_SHALLOW""]","[""W16_A04096_F01_MAIN"", ""W16_A04096_F01_SHALLOW"", ""W16_A04096_F02_MAIN"", ""W16_A04096_F04_MAIN"", ""W16_A04096_F08_MAIN"", ""W16_A08192_F01_MAIN"", ""W16_A08192_F01_SHALLOW"", ""W16_A08192_F02_MAIN"", ""W16_A08192_F04_MAIN"", ""W16_A08192_F08_MAIN"", ""W16_A16384_F01_MAIN"", ""W16_A16384_F01_SHALLOW"", ""W16_A16384_F02_MAIN"", ""W16_A16384_F04_MAIN"", ""W16_A16384_F08_MAIN"", ""W16_A32768_F01_MAIN""]","{""allocator_safety"": true, ""fa_safety"": true, ""mamba_safety"": true, ""sanity_check"": true, ""tree_safety"": true}"
formal_warmup_0021_scalable_multiworkflow_v2_n16_k4_global_lru_r00_w16_a32768_f02_b1,scalable_multiworkflow_v2_n16,4,Global-LRU,W16_A32768_F02-B1,scalable_multiworkflow_v2_n16:K=4:Global-LRU:T=32768:E=32768:G=0,14,0,3,True,32768,32768,0,32768,32768,0,39.342586,39.730588,14109.139591,3659.721009,True,True,0,PASS,,,"[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A32768_F02_MAIN"", ""W16_A32768_F01_SHALLOW""]","[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A32768_F02_MAIN"", ""W16_A32768_F01_SHALLOW""]","[""W16_A04096_F01_MAIN"", ""W16_A04096_F01_SHALLOW"", ""W16_A04096_F02_MAIN"", ""W16_A04096_F04_MAIN"", ""W16_A04096_F08_MAIN"", ""W16_A08192_F01_MAIN"", ""W16_A08192_F01_SHALLOW"", ""W16_A08192_F02_MAIN"", ""W16_A08192_F04_MAIN"", ""W16_A08192_F08_MAIN"", ""W16_A16384_F01_MAIN"", ""W16_A16384_F01_SHALLOW"", ""W16_A16384_F02_MAIN"", ""W16_A16384_F04_MAIN"", ""W16_A16384_F08_MAIN"", ""W16_A32768_F01_MAIN""]","{""allocator_safety"": true, ""fa_safety"": true, ""mamba_safety"": true, ""sanity_check"": true, ""tree_safety"": true}"
formal_warmup_0022_sota_signal_stress_v1_k8_global_lru_r00_w_a08192_f1_s1_rold_b1,sota_signal_stress_v1,8,Global-LRU,W_A08192_F1_S1_Rold-B1,sota_signal_stress_v1:K=8:Global-LRU:T=8192:E=0:G=8192,10,0,0,True,8192,0,8192,8192,0,8192,328.045655,328.327139,17413.322823,1686.512768,True,True,0,PASS,,,"[""W_A32768_F4_S3_Rrecent_MAIN"", ""W_A32768_F4_S1_Rrecent_MAIN"", ""W_A32768_F1_S3_Rrecent_MAIN"", ""W_A32768_F1_S1_Rrecent_MAIN"", ""W_A08192_F4_S3_Rrecent_MAIN"", ""W_A08192_F4_S1_Rrecent_MAIN"", ""W_A08192_F1_S3_Rrecent_MAIN"", ""W_A08192_F1_S1_Rrecent_MAIN""]","[""W_A32768_F4_S3_Rrecent_MAIN"", ""W_A32768_F4_S1_Rrecent_MAIN"", ""W_A32768_F1_S3_Rrecent_MAIN"", ""W_A32768_F1_S1_Rrecent_MAIN"", ""W_A08192_F4_S3_Rrecent_MAIN"", ""W_A08192_F4_S1_Rrecent_MAIN"", ""W_A08192_F1_S3_Rrecent_MAIN"", ""W_A08192_F1_S1_Rrecent_MAIN""]","[""W_A08192_F1_S1_Rold_MAIN"", ""W_A08192_F1_S3_Rold_MAIN"", ""W_A08192_F4_S1_Rold_MAIN"", ""W_A08192_F4_S3_Rold_MAIN"", ""W_A32768_F1_S1_Rold_MAIN"", ""W_A32768_F1_S3_Rold_MAIN"", ""W_A32768_F4_S1_Rold_MAIN"", ""W_A32768_F4_S3_Rold_MAIN""]","{""allocator_safety"": true, ""fa_safety"": true, ""mamba_safety"": true, ""sanity_check"": true, ""tree_safety"": true}"
formal_warmup_0023_sota_signal_stress_v1_k8_global_lru_r00_w_a08192_f1_s1_rrecent_b1,sota_signal_stress_v1,8,Global-LRU,W_A08192_F1_S1_Rrecent-B1,sota_signal_stress_v1:K=8:Global-LRU:T=8192:E=8192:G=0,10,0,0,True,8192,8192,0,8192,8192,0,38.76676,39.034067,16646.402315,1366.262205,True,True,0,PASS,,,"[""W_A32768_F4_S3_Rrecent_MAIN"", ""W_A32768_F4_S1_Rrecent_MAIN"", ""W_A32768_F1_S3_Rrecent_MAIN"", ""W_A32768_F1_S1_Rrecent_MAIN"", ""W_A08192_F4_S3_Rrecent_MAIN"", ""W_A08192_F4_S1_Rrecent_MAIN"", ""W_A08192_F1_S3_Rrecent_MAIN"", ""W_A08192_F1_S1_Rrecent_MAIN""]","[""W_A32768_F4_S3_Rrecent_MAIN"", ""W_A32768_F4_S1_Rrecent_MAIN"", ""W_A32768_F1_S3_Rrecent_MAIN"", ""W_A32768_F1_S1_Rrecent_MAIN"", ""W_A08192_F4_S3_Rrecent_MAIN"", ""W_A08192_F4_S1_Rrecent_MAIN"", ""W_A08192_F1_S3_Rrecent_MAIN"", ""W_A08192_F1_S1_Rrecent_MAIN""]","[""W_A08192_F1_S1_Rold_MAIN"", ""W_A08192_F1_S3_Rold_MAIN"", ""W_A08192_F4_S1_Rold_MAIN"", ""W_A08192_F4_S3_Rold_MAIN"", ""W_A32768_F1_S1_Rold_MAIN"", ""W_A32768_F1_S3_Rold_MAIN"", ""W_A32768_F4_S1_Rold_MAIN"", ""W_A32768_F4_S3_Rold_MAIN""]","{""allocator_safety"": true, ""fa_safety"": true, ""mamba_safety"": true, ""sanity_check"": true, ""tree_safety"": true}"
formal_warmup_0024_sota_signal_stress_v1_k8_global_lru_r00_w_a32768_f1_s1_rold_b1,sota_signal_stress_v1,8,Global-LRU,W_A32768_F1_S1_Rold-B1,sota_signal_stress_v1:K=8:Global-LRU:T=32768:E=0:G=32768,10,0,0,True,32768,0,32768,32768,0,32768,1470.847605,1471.072414,16314.88299,823.687268,True,True,0,PASS,,,"[""W_A32768_F4_S3_Rrecent_MAIN"", ""W_A32768_F4_S1_Rrecent_MAIN"", ""W_A32768_F1_S3_Rrecent_MAIN"", ""W_A32768_F1_S1_Rrecent_MAIN"", ""W_A08192_F4_S3_Rrecent_MAIN"", ""W_A08192_F4_S1_Rrecent_MAIN"", ""W_A08192_F1_S3_Rrecent_MAIN"", ""W_A08192_F1_S1_Rrecent_MAIN""]","[""W_A32768_F4_S3_Rrecent_MAIN"", ""W_A32768_F4_S1_Rrecent_MAIN"", ""W_A32768_F1_S3_Rrecent_MAIN"", ""W_A32768_F1_S1_Rrecent_MAIN"", ""W_A08192_F4_S3_Rrecent_MAIN"", ""W_A08192_F4_S1_Rrecent_MAIN"", ""W_A08192_F1_S3_Rrecent_MAIN"", ""W_A08192_F1_S1_Rrecent_MAIN""]","[""W_A08192_F1_S1_Rold_MAIN"", ""W_A08192_F1_S3_Rold_MAIN"", ""W_A08192_F4_S1_Rold_MAIN"", ""W_A08192_F4_S3_Rold_MAIN"", ""W_A32768_F1_S1_Rold_MAIN"", ""W_A32768_F1_S3_Rold_MAIN"", ""W_A32768_F4_S1_Rold_MAIN"", ""W_A32768_F4_S3_Rold_MAIN""]","{""allocator_safety"": true, ""fa_safety"": true, ""mamba_safety"": true, ""sanity_check"": true, ""tree_safety"": true}"
formal_warmup_0025_sota_signal_stress_v1_k8_global_lru_r00_w_a32768_f1_s1_rrecent_b1,sota_signal_stress_v1,8,Global-LRU,W_A32768_F1_S1_Rrecent-B1,sota_signal_stress_v1:K=8:Global-LRU:T=32768:E=32768:G=0,10,0,0,True,32768,32768,0,32768,32768,0,38.500721,38.859917,15857.700315,871.97012,True,True,0,PASS,,,"[""W_A32768_F4_S3_Rrecent_MAIN"", ""W_A32768_F4_S1_Rrecent_MAIN"", ""W_A32768_F1_S3_Rrecent_MAIN"", ""W_A32768_F1_S1_Rrecent_MAIN"", ""W_A08192_F4_S3_Rrecent_MAIN"", ""W_A08192_F4_S1_Rrecent_MAIN"", ""W_A08192_F1_S3_Rrecent_MAIN"", ""W_A08192_F1_S1_Rrecent_MAIN""]","[""W_A32768_F4_S3_Rrecent_MAIN"", ""W_A32768_F4_S1_Rrecent_MAIN"", ""W_A32768_F1_S3_Rrecent_MAIN"", ""W_A32768_F1_S1_Rrecent_MAIN"", ""W_A08192_F4_S3_Rrecent_MAIN"", ""W_A08192_F4_S1_Rrecent_MAIN"", ""W_A08192_F1_S3_Rrecent_MAIN"", ""W_A08192_F1_S1_Rrecent_MAIN""]","[""W_A08192_F1_S1_Rold_MAIN"", ""W_A08192_F1_S3_Rold_MAIN"", ""W_A08192_F4_S1_Rold_MAIN"", ""W_A08192_F4_S3_Rold_MAIN"", ""W_A32768_F1_S1_Rold_MAIN"", ""W_A32768_F1_S3_Rold_MAIN"", ""W_A32768_F4_S1_Rold_MAIN"", ""W_A32768_F4_S3_Rold_MAIN""]","{""allocator_safety"": true, ""fa_safety"": true, ""mamba_safety"": true, ""sanity_check"": true, ""tree_safety"": true}"
formal_warmup_0026_sota_signal_stress_v1_k8_kvflow_style_r00_w_a08192_f1_s3_rold_b1,sota_signal_stress_v1,8,KVFlow-style,W_A08192_F1_S3_Rold-B1,sota_signal_stress_v1:K=8:KVFlow-style:T=8192:E=0:G=8192,10,0,1,True,8192,0,8192,8192,0,8192,325.209434,325.496255,16130.292794,1230.701546,True,True,0,PASS,,,"[""W_A32768_F4_S1_Rrecent_MAIN"", ""W_A32768_F1_S1_Rrecent_MAIN"", ""W_A08192_F4_S1_Rrecent_MAIN"", ""W_A08192_F1_S1_Rrecent_MAIN"", ""W_A32768_F4_S1_Rold_MAIN"", ""W_A32768_F1_S1_Rold_MAIN"", ""W_A08192_F4_S1_Rold_MAIN"", ""W_A08192_F1_S1_Rold_MAIN""]","[""W_A32768_F4_S1_Rrecent_MAIN"", ""W_A32768_F1_S1_Rrecent_MAIN"", ""W_A08192_F4_S1_Rrecent_MAIN"", ""W_A08192_F1_S1_Rrecent_MAIN"", ""W_A32768_F4_S1_Rold_MAIN"", ""W_A32768_F1_S1_Rold_MAIN"", ""W_A08192_F4_S1_Rold_MAIN"", ""W_A08192_F1_S1_Rold_MAIN""]","[""W_A08192_F1_S3_Rold_MAIN"", ""W_A08192_F1_S3_Rrecent_MAIN"", ""W_A08192_F4_S3_Rold_MAIN"", ""W_A08192_F4_S3_Rrecent_MAIN"", ""W_A32768_F1_S3_Rold_MAIN"", ""W_A32768_F1_S3_Rrecent_MAIN"", ""W_A32768_F4_S3_Rold_MAIN"", ""W_A32768_F4_S3_Rrecent_MAIN""]","{""allocator_safety"": true, ""fa_safety"": true, ""mamba_safety"": true, ""sanity_check"": true, ""tree_safety"": true}"
formal_warmup_0027_sota_signal_stress_v1_k8_kvflow_style_r00_w_a08192_f1_s1_rold_b1,sota_signal_stress_v1,8,KVFlow-style,W_A08192_F1_S1_Rold-B1,sota_signal_stress_v1:K=8:KVFlow-style:T=8192:E=8192:G=0,10,0,1,True,8192,8192,0,8192,8192,0,37.954454,38.221708,16038.362171,2278.130804,True,True,0,PASS,,,"[""W_A32768_F4_S1_Rrecent_MAIN"", ""W_A32768_F1_S1_Rrecent_MAIN"", ""W_A08192_F4_S1_Rrecent_MAIN"", ""W_A08192_F1_S1_Rrecent_MAIN"", ""W_A32768_F4_S1_Rold_MAIN"", ""W_A32768_F1_S1_Rold_MAIN"", ""W_A08192_F4_S1_Rold_MAIN"", ""W_A08192_F1_S1_Rold_MAIN""]","[""W_A32768_F4_S1_Rrecent_MAIN"", ""W_A32768_F1_S1_Rrecent_MAIN"", ""W_A08192_F4_S1_Rrecent_MAIN"", ""W_A08192_F1_S1_Rrecent_MAIN"", ""W_A32768_F4_S1_Rold_MAIN"", ""W_A32768_F1_S1_Rold_MAIN"", ""W_A08192_F4_S1_Rold_MAIN"", ""W_A08192_F1_S1_Rold_MAIN""]","[""W_A08192_F1_S3_Rold_MAIN"", ""W_A08192_F1_S3_Rrecent_MAIN"", ""W_A08192_F4_S3_Rold_MAIN"", ""W_A08192_F4_S3_Rrecent_MAIN"", ""W_A32768_F1_S3_Rold_MAIN"", ""W_A32768_F1_S3_Rrecent_MAIN"", ""W_A32768_F4_S3_Rold_MAIN"", ""W_A32768_F4_S3_Rrecent_MAIN""]","{""allocator_safety"": true, ""fa_safety"": true, ""mamba_safety"": true, ""sanity_check"": true, ""tree_safety"": true}"
formal_warmup_0028_sota_signal_stress_v1_k8_kvflow_style_r00_w_a32768_f1_s3_rold_b1,sota_signal_stress_v1,8,KVFlow-style,W_A32768_F1_S3_Rold-B1,sota_signal_stress_v1:K=8:KVFlow-style:T=32768:E=0:G=32768,10,0,1,True,32768,0,32768,32768,0,32768,1455.727343,1456.143407,16211.181874,1746.62013,True,True,0,PASS,,,"[""W_A32768_F4_S1_Rrecent_MAIN"", ""W_A32768_F1_S1_Rrecent_MAIN"", ""W_A08192_F4_S1_Rrecent_MAIN"", ""W_A08192_F1_S1_Rrecent_MAIN"", ""W_A32768_F4_S1_Rold_MAIN"", ""W_A32768_F1_S1_Rold_MAIN"", ""W_A08192_F4_S1_Rold_MAIN"", ""W_A08192_F1_S1_Rold_MAIN""]","[""W_A32768_F4_S1_Rrecent_MAIN"", ""W_A32768_F1_S1_Rrecent_MAIN"", ""W_A08192_F4_S1_Rrecent_MAIN"", ""W_A08192_F1_S1_Rrecent_MAIN"", ""W_A32768_F4_S1_Rold_MAIN"", ""W_A32768_F1_S1_Rold_MAIN"", ""W_A08192_F4_S1_Rold_MAIN"", ""W_A08192_F1_S1_Rold_MAIN""]","[""W_A08192_F1_S3_Rold_MAIN"", ""W_A08192_F1_S3_Rrecent_MAIN"", ""W_A08192_F4_S3_Rold_MAIN"", ""W_A08192_F4_S3_Rrecent_MAIN"", ""W_A32768_F1_S3_Rold_MAIN"", ""W_A32768_F1_S3_Rrecent_MAIN"", ""W_A32768_F4_S3_Rold_MAIN"", ""W_A32768_F4_S3_Rrecent_MAIN""]","{""allocator_safety"": true, ""fa_safety"": true, ""mamba_safety"": true, ""sanity_check"": true, ""tree_safety"": true}"
formal_warmup_0029_sota_signal_stress_v1_k8_kvflow_style_r00_w_a32768_f1_s1_rold_b1,sota_signal_stress_v1,8,KVFlow-style,W_A32768_F1_S1_Rold-B1,sota_signal_stress_v1:K=8:KVFlow-style:T=32768:E=32768:G=0,10,0,1,True,32768,32768,0,32768,32768,0,41.488493,41.888327,17266.394247,1203.313195,True,True,0,PASS,,,"[""W_A32768_F4_S1_Rrecent_MAIN"", ""W_A32768_F1_S1_Rrecent_MAIN"", ""W_A08192_F4_S1_Rrecent_MAIN"", ""W_A08192_F1_S1_Rrecent_MAIN"", ""W_A32768_F4_S1_Rold_MAIN"", ""W_A32768_F1_S1_Rold_MAIN"", ""W_A08192_F4_S1_Rold_MAIN"", ""W_A08192_F1_S1_Rold_MAIN""]","[""W_A32768_F4_S1_Rrecent_MAIN"", ""W_A32768_F1_S1_Rrecent_MAIN"", ""W_A08192_F4_S1_Rrecent_MAIN"", ""W_A08192_F1_S1_Rrecent_MAIN"", ""W_A32768_F4_S1_Rold_MAIN"", ""W_A32768_F1_S1_Rold_MAIN"", ""W_A08192_F4_S1_Rold_MAIN"", ""W_A08192_F1_S1_Rold_MAIN""]","[""W_A08192_F1_S3_Rold_MAIN"", ""W_A08192_F1_S3_Rrecent_MAIN"", ""W_A08192_F4_S3_Rold_MAIN"", ""W_A08192_F4_S3_Rrecent_MAIN"", ""W_A32768_F1_S3_Rold_MAIN"", ""W_A32768_F1_S3_Rrecent_MAIN"", ""W_A32768_F4_S3_Rold_MAIN"", ""W_A32768_F4_S3_Rrecent_MAIN""]","{""allocator_safety"": true, ""fa_safety"": true, ""mamba_safety"": true, ""sanity_check"": true, ""tree_safety"": true}"
formal_warmup_0030_sota_signal_stress_v1_k8_marconi_style_r00_w_a08192_f1_s1_rold_b1,sota_signal_stress_v1,8,Marconi-style,W_A08192_F1_S1_Rold-B1,sota_signal_stress_v1:K=8:Marconi-style:T=8192:E=0:G=8192,20,0,2,True,8192,0,8192,8192,0,8192,334.554082,334.830577,16464.994195,942.689623,True,True,0,PASS,,,"[""W_A32768_F4_S3_Rrecent_MAIN"", ""W_A32768_F4_S1_Rrecent_MAIN"", ""W_A32768_F1_S3_Rrecent_MAIN"", ""W_A32768_F1_S1_Rrecent_MAIN"", ""W_A32768_F4_S3_Rold_MAIN"", ""W_A32768_F4_S1_Rold_MAIN"", ""W_A32768_F1_S3_Rold_MAIN"", ""W_A32768_F1_S1_Rold_MAIN""]","[""W_A32768_F4_S3_Rrecent_MAIN"", ""W_A32768_F4_S1_Rrecent_MAIN"", ""W_A32768_F1_S3_Rrecent_MAIN"", ""W_A32768_F1_S1_Rrecent_MAIN"", ""W_A32768_F4_S3_Rold_MAIN"", ""W_A32768_F4_S1_Rold_MAIN"", ""W_A32768_F1_S3_Rold_MAIN"", ""W_A32768_F1_S1_Rold_MAIN""]","[""W_A08192_F1_S1_Rold_MAIN"", ""W_A08192_F1_S1_Rrecent_MAIN"", ""W_A08192_F1_S3_Rold_MAIN"", ""W_A08192_F1_S3_Rrecent_MAIN"", ""W_A08192_F4_S1_Rold_MAIN"", ""W_A08192_F4_S1_Rrecent_MAIN"", ""W_A08192_F4_S3_Rold_MAIN"", ""W_A08192_F4_S3_Rrecent_MAIN""]","{""allocator_safety"": true, ""fa_safety"": true, ""mamba_safety"": true, ""sanity_check"": true, ""tree_safety"": true}"
formal_warmup_0031_sota_signal_stress_v1_k8_marconi_style_r00_w_a32768_f1_s1_rold_b1,sota_signal_stress_v1,8,Marconi-style,W_A32768_F1_S1_Rold-B1,sota_signal_stress_v1:K=8:Marconi-style:T=32768:E=32768:G=0,20,0,2,True,32768,32768,0,32768,32768,0,38.673915,38.89945,16342.294789,1973.86981,True,True,0,PASS,,,"[""W_A32768_F4_S3_Rrecent_MAIN"", ""W_A32768_F4_S1_Rrecent_MAIN"", ""W_A32768_F1_S3_Rrecent_MAIN"", ""W_A32768_F1_S1_Rrecent_MAIN"", ""W_A32768_F4_S3_Rold_MAIN"", ""W_A32768_F4_S1_Rold_MAIN"", ""W_A32768_F1_S3_Rold_MAIN"", ""W_A32768_F1_S1_Rold_MAIN""]","[""W_A32768_F4_S3_Rrecent_MAIN"", ""W_A32768_F4_S1_Rrecent_MAIN"", ""W_A32768_F1_S3_Rrecent_MAIN"", ""W_A32768_F1_S1_Rrecent_MAIN"", ""W_A32768_F4_S3_Rold_MAIN"", ""W_A32768_F4_S1_Rold_MAIN"", ""W_A32768_F1_S3_Rold_MAIN"", ""W_A32768_F1_S1_Rold_MAIN""]","[""W_A08192_F1_S1_Rold_MAIN"", ""W_A08192_F1_S1_Rrecent_MAIN"", ""W_A08192_F1_S3_Rold_MAIN"", ""W_A08192_F1_S3_Rrecent_MAIN"", ""W_A08192_F4_S1_Rold_MAIN"", ""W_A08192_F4_S1_Rrecent_MAIN"", ""W_A08192_F4_S3_Rold_MAIN"", ""W_A08192_F4_S3_Rrecent_MAIN""]","{""allocator_safety"": true, ""fa_safety"": true, ""mamba_safety"": true, ""sanity_check"": true, ""tree_safety"": true}"
formal_warmup_0032_sota_signal_stress_v1_k8_flowstate_r00_w_a08192_f1_s1_rold_b1,sota_signal_stress_v1,8,FlowState,W_A08192_F1_S1_Rold-B1,sota_signal_stress_v1:K=8:FlowState:T=8192:E=0:G=8192,20,0,3,True,8192,0,8192,8192,0,8192,333.778724,333.987014,17525.625278,1461.937619,True,True,0,PASS,,,"[""W_A32768_F4_S1_Rold_MAIN"", ""W_A32768_F4_S1_Rrecent_MAIN"", ""W_A32768_F4_S3_Rold_MAIN"", ""W_A32768_F4_S3_Rrecent_MAIN"", ""W_A32768_F1_S1_Rold_MAIN"", ""W_A32768_F1_S1_Rrecent_MAIN"", ""W_A32768_F1_S3_Rold_MAIN"", ""W_A32768_F1_S3_Rrecent_MAIN""]","[""W_A32768_F4_S1_Rold_MAIN"", ""W_A32768_F4_S1_Rrecent_MAIN"", ""W_A32768_F4_S3_Rold_MAIN"", ""W_A32768_F4_S3_Rrecent_MAIN"", ""W_A32768_F1_S1_Rold_MAIN"", ""W_A32768_F1_S1_Rrecent_MAIN"", ""W_A32768_F1_S3_Rold_MAIN"", ""W_A32768_F1_S3_Rrecent_MAIN""]","[""W_A08192_F1_S1_Rold_MAIN"", ""W_A08192_F1_S1_Rrecent_MAIN"", ""W_A08192_F1_S3_Rold_MAIN"", ""W_A08192_F1_S3_Rrecent_MAIN"", ""W_A08192_F4_S1_Rold_MAIN"", ""W_A08192_F4_S1_Rrecent_MAIN"", ""W_A08192_F4_S3_Rold_MAIN"", ""W_A08192_F4_S3_Rrecent_MAIN""]","{""allocator_safety"": true, ""fa_safety"": true, ""mamba_safety"": true, ""sanity_check"": true, ""tree_safety"": true}"
formal_warmup_0033_sota_signal_stress_v1_k8_flowstate_r00_w_a32768_f1_s1_rold_b1,sota_signal_stress_v1,8,FlowState,W_A32768_F1_S1_Rold-B1,sota_signal_stress_v1:K=8:FlowState:T=32768:E=32768:G=0,20,0,3,True,32768,32768,0,32768,32768,0,39.541516,39.950585,17473.298877,759.265601,True,True,0,PASS,,,"[""W_A32768_F4_S1_Rold_MAIN"", ""W_A32768_F4_S1_Rrecent_MAIN"", ""W_A32768_F4_S3_Rold_MAIN"", ""W_A32768_F4_S3_Rrecent_MAIN"", ""W_A32768_F1_S1_Rold_MAIN"", ""W_A32768_F1_S1_Rrecent_MAIN"", ""W_A32768_F1_S3_Rold_MAIN"", ""W_A32768_F1_S3_Rrecent_MAIN""]","[""W_A32768_F4_S1_Rold_MAIN"", ""W_A32768_F4_S1_Rrecent_MAIN"", ""W_A32768_F4_S3_Rold_MAIN"", ""W_A32768_F4_S3_Rrecent_MAIN"", ""W_A32768_F1_S1_Rold_MAIN"", ""W_A32768_F1_S1_Rrecent_MAIN"", ""W_A32768_F1_S3_Rold_MAIN"", ""W_A32768_F1_S3_Rrecent_MAIN""]","[""W_A08192_F1_S1_Rold_MAIN"", ""W_A08192_F1_S1_Rrecent_MAIN"", ""W_A08192_F1_S3_Rold_MAIN"", ""W_A08192_F1_S3_Rrecent_MAIN"", ""W_A08192_F4_S1_Rold_MAIN"", ""W_A08192_F4_S1_Rrecent_MAIN"", ""W_A08192_F4_S3_Rold_MAIN"", ""W_A08192_F4_S3_Rrecent_MAIN""]","{""allocator_safety"": true, ""fa_safety"": true, ""mamba_safety"": true, ""sanity_check"": true, ""tree_safety"": true}"
formal_warmup_0034_scalable_multiworkflow_v2_n16_k4_marconi_style_r01_w16_a04096_f01_b1,scalable_multiworkflow_v2_n16,4,Marconi-style,W16_A04096_F01-B1,scalable_multiworkflow_v2_n16:K=4:Marconi-style:T=4096:E=0:G=4096,15,1,0,True,4096,0,4096,4096,0,4096,167.879483,168.142055,14727.816695,2843.022468,True,True,0,PASS,,,"[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A32768_F02_MAIN"", ""W16_A32768_F01_SHALLOW""]","[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A32768_F02_MAIN"", ""W16_A32768_F01_SHALLOW""]","[""W16_A04096_F01_MAIN"", ""W16_A04096_F01_SHALLOW"", ""W16_A04096_F02_MAIN"", ""W16_A04096_F04_MAIN"", ""W16_A04096_F08_MAIN"", ""W16_A08192_F01_MAIN"", ""W16_A08192_F01_SHALLOW"", ""W16_A08192_F02_MAIN"", ""W16_A08192_F04_MAIN"", ""W16_A08192_F08_MAIN"", ""W16_A16384_F01_MAIN"", ""W16_A16384_F01_SHALLOW"", ""W16_A16384_F02_MAIN"", ""W16_A16384_F04_MAIN"", ""W16_A16384_F08_MAIN"", ""W16_A32768_F01_MAIN""]","{""allocator_safety"": true, ""fa_safety"": true, ""mamba_safety"": true, ""sanity_check"": true, ""tree_safety"": true}"
formal_warmup_0035_scalable_multiworkflow_v2_n16_k4_marconi_style_r01_w16_a08192_f01_b1,scalable_multiworkflow_v2_n16,4,Marconi-style,W16_A08192_F01-B1,scalable_multiworkflow_v2_n16:K=4:Marconi-style:T=8192:E=0:G=8192,15,1,0,True,8192,0,8192,8192,0,8192,328.432024,328.713537,13877.034942,1438.032948,True,True,0,PASS,,,"[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A32768_F02_MAIN"", ""W16_A32768_F01_SHALLOW""]","[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A32768_F02_MAIN"", ""W16_A32768_F01_SHALLOW""]","[""W16_A04096_F01_MAIN"", ""W16_A04096_F01_SHALLOW"", ""W16_A04096_F02_MAIN"", ""W16_A04096_F04_MAIN"", ""W16_A04096_F08_MAIN"", ""W16_A08192_F01_MAIN"", ""W16_A08192_F01_SHALLOW"", ""W16_A08192_F02_MAIN"", ""W16_A08192_F04_MAIN"", ""W16_A08192_F08_MAIN"", ""W16_A16384_F01_MAIN"", ""W16_A16384_F01_SHALLOW"", ""W16_A16384_F02_MAIN"", ""W16_A16384_F04_MAIN"", ""W16_A16384_F08_MAIN"", ""W16_A32768_F01_MAIN""]","{""allocator_safety"": true, ""fa_safety"": true, ""mamba_safety"": true, ""sanity_check"": true, ""tree_safety"": true}"
formal_warmup_0036_scalable_multiworkflow_v2_n16_k4_marconi_style_r01_w16_a16384_f01_b1,scalable_multiworkflow_v2_n16,4,Marconi-style,W16_A16384_F01-B1,scalable_multiworkflow_v2_n16:K=4:Marconi-style:T=16384:E=0:G=16384,15,1,0,True,16384,0,16384,16384,0,16384,657.639522,658.001764,12859.515845,2305.583871,True,True,0,PASS,,,"[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A32768_F02_MAIN"", ""W16_A32768_F01_SHALLOW""]","[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A32768_F02_MAIN"", ""W16_A32768_F01_SHALLOW""]","[""W16_A04096_F01_MAIN"", ""W16_A04096_F01_SHALLOW"", ""W16_A04096_F02_MAIN"", ""W16_A04096_F04_MAIN"", ""W16_A04096_F08_MAIN"", ""W16_A08192_F01_MAIN"", ""W16_A08192_F01_SHALLOW"", ""W16_A08192_F02_MAIN"", ""W16_A08192_F04_MAIN"", ""W16_A08192_F08_MAIN"", ""W16_A16384_F01_MAIN"", ""W16_A16384_F01_SHALLOW"", ""W16_A16384_F02_MAIN"", ""W16_A16384_F04_MAIN"", ""W16_A16384_F08_MAIN"", ""W16_A32768_F01_MAIN""]","{""allocator_safety"": true, ""fa_safety"": true, ""mamba_safety"": true, ""sanity_check"": true, ""tree_safety"": true}"
