case_id,target_gap,target_H,target_E,repetition,is_warmup,gap_order_position,execution_order_position,status,correctness_pass,gap_match,runtime_H,runtime_E,runtime_G,ttft_ms,request_latency_ms,request_input_tokens,failure_stage,error,fa_preserved,safety_pass,selected_checkpoint_ids,evicted_checkpoint_ids,fa_allocator,safety,server_metadata
profile128k_measured_r09_p01_g4096,4096,131072,126976,9,False,1,100,PASS,True,True,131072,126976,4096,341.839772,342.838486,131136,,,True,True,"[""PROFILE_SHALLOW""]","[""PROFILE_DEEP""]","{""after_available_size"": 260266, ""before_available_size"": 260266}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 126976, ""cached_tokens_details"": {""device"": 126976, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 0.3408522689715028, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step10d1_profile128k_measured_r09_p01_g4096_target"", ""num_retractions"": 0, ""prompt_tokens"": 131136, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787752781.4335833, ""weight_version"": ""default""}"
profile128k_measured_r09_p02_g8192,8192,131072,122880,9,False,2,101,PASS,True,True,131072,122880,8192,664.859432,665.887413,131136,,,True,True,"[""PROFILE_SHALLOW""]","[""PROFILE_DEEP""]","{""after_available_size"": 260266, ""before_available_size"": 260266}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 122880, ""cached_tokens_details"": {""device"": 122880, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 0.6639902540482581, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step10d1_profile128k_measured_r09_p02_g8192_target"", ""num_retractions"": 0, ""prompt_tokens"": 131136, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787752791.7199564, ""weight_version"": ""default""}"
profile128k_measured_r09_p03_g131072,131072,131072,0,9,False,3,102,PASS,True,True,131072,0,131072,7995.005436,7995.928975,131136,,,True,True,[],"[""PROFILE_CLEANUP_45056"", ""PROFILE_CLEANUP_90112"", ""PROFILE_DEEP""]","{""after_available_size"": 260266, ""before_available_size"": 260266}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 0, ""cached_tokens_details"": null, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 7.993518500123173, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step10d1_profile128k_measured_r09_p03_g131072_target"", ""num_retractions"": 0, ""prompt_tokens"": 131136, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787752809.662649, ""weight_version"": ""default""}"
profile128k_measured_r09_p04_g65536,65536,131072,65536,9,False,4,103,PASS,True,True,131072,65536,65536,4682.91289,4684.007868,131136,,,True,True,"[""PROFILE_SHALLOW""]","[""PROFILE_CLEANUP_110592"", ""PROFILE_DEEP""]","{""after_available_size"": 260266, ""before_available_size"": 260266}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 65536, ""cached_tokens_details"": {""device"": 65536, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 4.681917598005384, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step10d1_profile128k_measured_r09_p04_g65536_target"", ""num_retractions"": 0, ""prompt_tokens"": 131136, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787752823.934072, ""weight_version"": ""default""}"
profile128k_measured_r09_p05_g0,0,131072,131072,9,False,5,104,PASS,True,True,131072,131072,0,44.269832,45.261919,131136,,,True,True,"[""PROFILE_DEEP""]",[],"{""after_available_size"": 260266, ""before_available_size"": 260266}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""target_fa_and_mamba_present"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 131072, ""cached_tokens_details"": {""device"": 131072, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 0.04269303707405925, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step10d1_profile128k_measured_r09_p05_g0_target"", ""num_retractions"": 0, ""prompt_tokens"": 131136, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787752832.728992, ""weight_version"": ""default""}"
profile128k_measured_r09_p06_g98304,98304,131072,32768,9,False,6,105,PASS,True,True,131072,32768,98304,6518.814193,6519.894996,131136,,,True,True,"[""PROFILE_SHALLOW""]","[""PROFILE_CLEANUP_122880"", ""PROFILE_CLEANUP_77824"", ""PROFILE_DEEP""]","{""after_available_size"": 260266, ""before_available_size"": 260266}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 32768, ""cached_tokens_details"": {""device"": 32768, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 6.517133743036538, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step10d1_profile128k_measured_r09_p06_g98304_target"", ""num_retractions"": 0, ""prompt_tokens"": 131136, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787752849.1207995, ""weight_version"": ""default""}"
profile128k_measured_r09_p07_g16384,16384,131072,114688,9,False,7,106,PASS,True,True,131072,114688,16384,1304.255454,1305.262504,131136,,,True,True,"[""PROFILE_SHALLOW""]","[""PROFILE_DEEP""]","{""after_available_size"": 260266, ""before_available_size"": 260266}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 114688, ""cached_tokens_details"": {""device"": 114688, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 1.3033414401579648, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step10d1_profile128k_measured_r09_p07_g16384_target"", ""num_retractions"": 0, ""prompt_tokens"": 131136, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787752859.7396603, ""weight_version"": ""default""}"
profile128k_measured_r09_p08_g49152,49152,131072,81920,9,False,8,107,PASS,True,True,131072,81920,49152,3640.207526,3641.226294,131136,,,True,True,"[""PROFILE_SHALLOW""]","[""PROFILE_CLEANUP_126976"", ""PROFILE_DEEP""]","{""after_available_size"": 260266, ""before_available_size"": 260266}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 81920, ""cached_tokens_details"": {""device"": 81920, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 3.6386517682112753, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step10d1_profile128k_measured_r09_p08_g49152_target"", ""num_retractions"": 0, ""prompt_tokens"": 131136, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787752873.5236468, ""weight_version"": ""default""}"
profile128k_measured_r10_p00_g4096,4096,131072,126976,10,False,0,108,PASS,True,True,131072,126976,4096,345.381575,346.361171,131136,,,True,True,"[""PROFILE_SHALLOW""]","[""PROFILE_DEEP""]","{""after_available_size"": 260266, ""before_available_size"": 260266}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 126976, ""cached_tokens_details"": {""device"": 126976, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 0.34437170694582164, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step10d1_profile128k_measured_r10_p00_g4096_target"", ""num_retractions"": 0, ""prompt_tokens"": 131136, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787752883.0771751, ""weight_version"": ""default""}"
profile128k_measured_r10_p01_g8192,8192,131072,122880,10,False,1,109,PASS,True,True,131072,122880,8192,668.69178,669.748973,131136,,,True,True,"[""PROFILE_SHALLOW""]","[""PROFILE_DEEP""]","{""after_available_size"": 260266, ""before_available_size"": 260266}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 122880, ""cached_tokens_details"": {""device"": 122880, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 0.6674491290468723, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step10d1_profile128k_measured_r10_p01_g8192_target"", ""num_retractions"": 0, ""prompt_tokens"": 131136, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787752893.2962897, ""weight_version"": ""default""}"
profile128k_measured_r10_p02_g131072,131072,131072,0,10,False,2,110,PASS,True,True,131072,0,131072,7987.39261,7988.574598,131136,,,True,True,[],"[""PROFILE_CLEANUP_45056"", ""PROFILE_CLEANUP_90112"", ""PROFILE_DEEP""]","{""after_available_size"": 260266, ""before_available_size"": 260266}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 0, ""cached_tokens_details"": null, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 7.9864426869899035, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step10d1_profile128k_measured_r10_p02_g131072_target"", ""num_retractions"": 0, ""prompt_tokens"": 131136, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787752910.7512023, ""weight_version"": ""default""}"
profile128k_measured_r10_p03_g65536,65536,131072,65536,10,False,3,111,PASS,True,True,131072,65536,65536,4664.890749,4665.802317,131136,,,True,True,"[""PROFILE_SHALLOW""]","[""PROFILE_CLEANUP_110592"", ""PROFILE_DEEP""]","{""after_available_size"": 260266, ""before_available_size"": 260266}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 65536, ""cached_tokens_details"": {""device"": 65536, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 4.664006415987387, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step10d1_profile128k_measured_r10_p03_g65536_target"", ""num_retractions"": 0, ""prompt_tokens"": 131136, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787752925.873317, ""weight_version"": ""default""}"
profile128k_measured_r10_p04_g0,0,131072,131072,10,False,4,112,PASS,True,True,131072,131072,0,42.776022,43.753174,131136,,,True,True,"[""PROFILE_DEEP""]",[],"{""after_available_size"": 260266, ""before_available_size"": 260266}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""target_fa_and_mamba_present"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 131072, ""cached_tokens_details"": {""device"": 131072, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 0.041069522965699434, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step10d1_profile128k_measured_r10_p04_g0_target"", ""num_retractions"": 0, ""prompt_tokens"": 131136, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787752934.9230592, ""weight_version"": ""default""}"
profile128k_measured_r10_p05_g98304,98304,131072,32768,10,False,5,113,PASS,True,True,131072,32768,98304,6492.37121,6493.485976,131136,,,True,True,"[""PROFILE_SHALLOW""]","[""PROFILE_CLEANUP_122880"", ""PROFILE_CLEANUP_77824"", ""PROFILE_DEEP""]","{""after_available_size"": 260266, ""before_available_size"": 260266}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 32768, ""cached_tokens_details"": {""device"": 32768, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 6.4914854131639, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step10d1_profile128k_measured_r10_p05_g98304_target"", ""num_retractions"": 0, ""prompt_tokens"": 131136, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787752952.043749, ""weight_version"": ""default""}"
profile128k_measured_r10_p06_g16384,16384,131072,114688,10,False,6,114,PASS,True,True,131072,114688,16384,1293.550084,1294.516996,131136,,,True,True,"[""PROFILE_SHALLOW""]","[""PROFILE_DEEP""]","{""after_available_size"": 260266, ""before_available_size"": 260266}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 114688, ""cached_tokens_details"": {""device"": 114688, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 1.2919706259854138, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step10d1_profile128k_measured_r10_p06_g16384_target"", ""num_retractions"": 0, ""prompt_tokens"": 131136, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787752962.9810266, ""weight_version"": ""default""}"
profile128k_measured_r10_p07_g49152,49152,131072,81920,10,False,7,115,PASS,True,True,131072,81920,49152,3641.511225,3642.511854,131136,,,True,True,"[""PROFILE_SHALLOW""]","[""PROFILE_CLEANUP_126976"", ""PROFILE_DEEP""]","{""after_available_size"": 260266, ""before_available_size"": 260266}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 81920, ""cached_tokens_details"": {""device"": 81920, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 3.6397542539052665, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step10d1_profile128k_measured_r10_p07_g49152_target"", ""num_retractions"": 0, ""prompt_tokens"": 131136, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787752976.6893415, ""weight_version"": ""default""}"
profile128k_measured_r10_p08_g32768,32768,131072,98304,10,False,8,116,PASS,True,True,131072,98304,32768,2486.120701,2487.114171,131136,,,True,True,"[""PROFILE_SHALLOW""]","[""PROFILE_DEEP""]","{""after_available_size"": 260266, ""before_available_size"": 260266}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 98304, ""cached_tokens_details"": {""device"": 98304, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 2.4850863579194993, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step10d1_profile128k_measured_r10_p08_g32768_target"", ""num_retractions"": 0, ""prompt_tokens"": 131136, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787752988.7612789, ""weight_version"": ""default""}"
profile128k_measured_r11_p00_g8192,8192,131072,122880,11,False,0,117,PASS,True,True,131072,122880,8192,657.306859,658.288347,131136,,,True,True,"[""PROFILE_SHALLOW""]","[""PROFILE_DEEP""]","{""after_available_size"": 260266, ""before_available_size"": 260266}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 122880, ""cached_tokens_details"": {""device"": 122880, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 0.6555798621848226, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step10d1_profile128k_measured_r11_p00_g8192_target"", ""num_retractions"": 0, ""prompt_tokens"": 131136, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787752999.0411184, ""weight_version"": ""default""}"
profile128k_measured_r11_p01_g131072,131072,131072,0,11,False,1,118,PASS,True,True,131072,0,131072,7966.064794,7967.235879,131136,,,True,True,[],"[""PROFILE_CLEANUP_45056"", ""PROFILE_CLEANUP_90112"", ""PROFILE_DEEP""]","{""after_available_size"": 260266, ""before_available_size"": 260266}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 0, ""cached_tokens_details"": null, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 7.964960541808978, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step10d1_profile128k_measured_r11_p01_g131072_target"", ""num_retractions"": 0, ""prompt_tokens"": 131136, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787753016.8774874, ""weight_version"": ""default""}"
profile128k_measured_r11_p02_g65536,65536,131072,65536,11,False,2,119,PASS,True,True,131072,65536,65536,4672.343189,4673.503718,131136,,,True,True,"[""PROFILE_SHALLOW""]","[""PROFILE_CLEANUP_110592"", ""PROFILE_DEEP""]","{""after_available_size"": 260266, ""before_available_size"": 260266}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 65536, ""cached_tokens_details"": {""device"": 65536, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 4.6710000010207295, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step10d1_profile128k_measured_r11_p02_g65536_target"", ""num_retractions"": 0, ""prompt_tokens"": 131136, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787753031.1356547, ""weight_version"": ""default""}"
profile128k_measured_r11_p03_g0,0,131072,131072,11,False,3,120,PASS,True,True,131072,131072,0,41.869275,42.832129,131136,,,True,True,"[""PROFILE_DEEP""]",[],"{""after_available_size"": 260266, ""before_available_size"": 260266}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""target_fa_and_mamba_present"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 131072, ""cached_tokens_details"": {""device"": 131072, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 0.04100537020713091, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step10d1_profile128k_measured_r11_p03_g0_target"", ""num_retractions"": 0, ""prompt_tokens"": 131136, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787753040.0256817, ""weight_version"": ""default""}"
profile128k_measured_r11_p04_g98304,98304,131072,32768,11,False,4,121,PASS,True,True,131072,32768,98304,6501.878866,6503.031355,131136,,,True,True,"[""PROFILE_SHALLOW""]","[""PROFILE_CLEANUP_122880"", ""PROFILE_CLEANUP_77824"", ""PROFILE_DEEP""]","{""after_available_size"": 260266, ""before_available_size"": 260266}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 32768, ""cached_tokens_details"": {""device"": 32768, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 6.5009887458290905, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step10d1_profile128k_measured_r11_p04_g98304_target"", ""num_retractions"": 0, ""prompt_tokens"": 131136, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787753056.88928, ""weight_version"": ""default""}"
profile128k_measured_r11_p05_g16384,16384,131072,114688,11,False,5,122,PASS,True,True,131072,114688,16384,1299.026336,1299.888889,131136,,,True,True,"[""PROFILE_SHALLOW""]","[""PROFILE_DEEP""]","{""after_available_size"": 260266, ""before_available_size"": 260266}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 114688, ""cached_tokens_details"": {""device"": 114688, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 1.2979351449757814, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step10d1_profile128k_measured_r11_p05_g16384_target"", ""num_retractions"": 0, ""prompt_tokens"": 131136, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787753067.942559, ""weight_version"": ""default""}"
profile128k_measured_r11_p06_g49152,49152,131072,81920,11,False,6,123,PASS,True,True,131072,81920,49152,3620.663399,3621.781401,131136,,,True,True,"[""PROFILE_SHALLOW""]","[""PROFILE_CLEANUP_126976"", ""PROFILE_DEEP""]","{""after_available_size"": 260266, ""before_available_size"": 260266}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 81920, ""cached_tokens_details"": {""device"": 81920, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 3.619135407032445, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step10d1_profile128k_measured_r11_p06_g49152_target"", ""num_retractions"": 0, ""prompt_tokens"": 131136, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787753082.340027, ""weight_version"": ""default""}"
profile128k_measured_r11_p07_g32768,32768,131072,98304,11,False,7,124,PASS,True,True,131072,98304,32768,2474.319812,2475.360961,131136,,,True,True,"[""PROFILE_SHALLOW""]","[""PROFILE_DEEP""]","{""after_available_size"": 260266, ""before_available_size"": 260266}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 98304, ""cached_tokens_details"": {""device"": 98304, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 2.473345023114234, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step10d1_profile128k_measured_r11_p07_g32768_target"", ""num_retractions"": 0, ""prompt_tokens"": 131136, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787753094.9894347, ""weight_version"": ""default""}"
profile128k_measured_r11_p08_g4096,4096,131072,126976,11,False,8,125,PASS,True,True,131072,126976,4096,338.878969,339.62543,131136,,,True,True,"[""PROFILE_SHALLOW""]","[""PROFILE_DEEP""]","{""after_available_size"": 260266, ""before_available_size"": 260266}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 126976, ""cached_tokens_details"": {""device"": 126976, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 0.33715766691602767, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step10d1_profile128k_measured_r11_p08_g4096_target"", ""num_retractions"": 0, ""prompt_tokens"": 131136, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787753105.0824125, ""weight_version"": ""default""}"
