cohort,snapshot_id,provider,concurrency_bucket,x,candidate_count,pending_count,budget_ratio,budget_k,policy,selected_checkpoint_ids,selected_count,total_recovery_gap_tokens,mean_recovery_gap_tokens,total_formal_recovery_cost_ms,mean_formal_recovery_cost_ms,executable_hit_count,executable_hit_ratio,selection_overhead_ms,continuation_results
secondary_x4,c128-medium-claude-round-38880,claude,Medium,4,30,4,0.5,2,KVFlow-style,"[""claude:claude:e9a88a1b-cc03-10bb-a5e2-d53684c43f2f:run:000001:checkpoint:round:00000006"", ""claude:claude:85cc909a-1863-6147-c1c4-28ebf8c1a3a6:run:000001:checkpoint:round:00000006""]",2,78938,19734.5,3479.957085061141,869.9892712652852,2,0.5,0.07691793143749237,"[{""continuation_id"": ""claude:claude:11c740b8-a671-6c19-bc24-cc6522d8cd2a:run:000001:pending:round:00000006"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 1739.9785425305704, ""planning_target_tokens"": 39469, ""recovery_gap_tokens"": 39469, ""workflow_id"": ""claude:claude:11c740b8-a671-6c19-bc24-cc6522d8cd2a:run:000001""}, {""continuation_id"": ""claude:claude:19d4dce4-feba-e453-2fa7-49ff380ca353:run:000001:pending:round:00000006"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 1739.9785425305704, ""planning_target_tokens"": 39469, ""recovery_gap_tokens"": 39469, ""workflow_id"": ""claude:claude:19d4dce4-feba-e453-2fa7-49ff380ca353:run:000001""}, {""continuation_id"": ""claude:claude:85cc909a-1863-6147-c1c4-28ebf8c1a3a6:run:000001:pending:round:00000006"", ""executable_frontier_tokens"": 39469, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 39469, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:85cc909a-1863-6147-c1c4-28ebf8c1a3a6:run:000001""}, {""continuation_id"": ""claude:claude:e9a88a1b-cc03-10bb-a5e2-d53684c43f2f:run:000001:pending:round:00000006"", ""executable_frontier_tokens"": 39469, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 39469, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:e9a88a1b-cc03-10bb-a5e2-d53684c43f2f:run:000001""}]"
secondary_x4,c128-medium-claude-round-38880,claude,Medium,4,30,4,0.5,2,Marconi-style,"[""claude:claude:e9a88a1b-cc03-10bb-a5e2-d53684c43f2f:run:000001:checkpoint:round:00000006"", ""claude:claude:85cc909a-1863-6147-c1c4-28ebf8c1a3a6:run:000001:checkpoint:round:00000006""]",2,78938,19734.5,3479.957085061141,869.9892712652852,2,0.5,0.07297191768884659,"[{""continuation_id"": ""claude:claude:11c740b8-a671-6c19-bc24-cc6522d8cd2a:run:000001:pending:round:00000006"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 1739.9785425305704, ""planning_target_tokens"": 39469, ""recovery_gap_tokens"": 39469, ""workflow_id"": ""claude:claude:11c740b8-a671-6c19-bc24-cc6522d8cd2a:run:000001""}, {""continuation_id"": ""claude:claude:19d4dce4-feba-e453-2fa7-49ff380ca353:run:000001:pending:round:00000006"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 1739.9785425305704, ""planning_target_tokens"": 39469, ""recovery_gap_tokens"": 39469, ""workflow_id"": ""claude:claude:19d4dce4-feba-e453-2fa7-49ff380ca353:run:000001""}, {""continuation_id"": ""claude:claude:85cc909a-1863-6147-c1c4-28ebf8c1a3a6:run:000001:pending:round:00000006"", ""executable_frontier_tokens"": 39469, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 39469, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:85cc909a-1863-6147-c1c4-28ebf8c1a3a6:run:000001""}, {""continuation_id"": ""claude:claude:e9a88a1b-cc03-10bb-a5e2-d53684c43f2f:run:000001:pending:round:00000006"", ""executable_frontier_tokens"": 39469, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 39469, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:e9a88a1b-cc03-10bb-a5e2-d53684c43f2f:run:000001""}]"
secondary_x4,c128-medium-claude-round-38880,claude,Medium,4,30,4,0.5,2,FlowState,"[""claude:claude:11c740b8-a671-6c19-bc24-cc6522d8cd2a:run:000001:checkpoint:round:00000006"", ""claude:claude:19d4dce4-feba-e453-2fa7-49ff380ca353:run:000001:checkpoint:round:00000006""]",2,78938,19734.5,3479.957085061141,869.9892712652852,2,0.5,0.4223079886287451,"[{""continuation_id"": ""claude:claude:11c740b8-a671-6c19-bc24-cc6522d8cd2a:run:000001:pending:round:00000006"", ""executable_frontier_tokens"": 39469, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 39469, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:11c740b8-a671-6c19-bc24-cc6522d8cd2a:run:000001""}, {""continuation_id"": ""claude:claude:19d4dce4-feba-e453-2fa7-49ff380ca353:run:000001:pending:round:00000006"", ""executable_frontier_tokens"": 39469, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 39469, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:19d4dce4-feba-e453-2fa7-49ff380ca353:run:000001""}, {""continuation_id"": ""claude:claude:85cc909a-1863-6147-c1c4-28ebf8c1a3a6:run:000001:pending:round:00000006"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 1739.9785425305704, ""planning_target_tokens"": 39469, ""recovery_gap_tokens"": 39469, ""workflow_id"": ""claude:claude:85cc909a-1863-6147-c1c4-28ebf8c1a3a6:run:000001""}, {""continuation_id"": ""claude:claude:e9a88a1b-cc03-10bb-a5e2-d53684c43f2f:run:000001:pending:round:00000006"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 1739.9785425305704, ""planning_target_tokens"": 39469, ""recovery_gap_tokens"": 39469, ""workflow_id"": ""claude:claude:e9a88a1b-cc03-10bb-a5e2-d53684c43f2f:run:000001""}]"
secondary_x4,c128-medium-claude-round-38880,claude,Medium,4,30,4,0.75,3,Global-LRU,"[""claude:claude:e9a88a1b-cc03-10bb-a5e2-d53684c43f2f:run:000001:checkpoint:round:00000006"", ""claude:claude:85cc909a-1863-6147-c1c4-28ebf8c1a3a6:run:000001:checkpoint:round:00000006"", ""claude:claude:11c740b8-a671-6c19-bc24-cc6522d8cd2a:run:000001:checkpoint:round:00000006""]",3,39469,9867.25,1739.9785425305704,434.9946356326426,3,0.75,0.01889606937766075,"[{""continuation_id"": ""claude:claude:11c740b8-a671-6c19-bc24-cc6522d8cd2a:run:000001:pending:round:00000006"", ""executable_frontier_tokens"": 39469, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 39469, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:11c740b8-a671-6c19-bc24-cc6522d8cd2a:run:000001""}, {""continuation_id"": ""claude:claude:19d4dce4-feba-e453-2fa7-49ff380ca353:run:000001:pending:round:00000006"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 1739.9785425305704, ""planning_target_tokens"": 39469, ""recovery_gap_tokens"": 39469, ""workflow_id"": ""claude:claude:19d4dce4-feba-e453-2fa7-49ff380ca353:run:000001""}, {""continuation_id"": ""claude:claude:85cc909a-1863-6147-c1c4-28ebf8c1a3a6:run:000001:pending:round:00000006"", ""executable_frontier_tokens"": 39469, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 39469, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:85cc909a-1863-6147-c1c4-28ebf8c1a3a6:run:000001""}, {""continuation_id"": ""claude:claude:e9a88a1b-cc03-10bb-a5e2-d53684c43f2f:run:000001:pending:round:00000006"", ""executable_frontier_tokens"": 39469, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 39469, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:e9a88a1b-cc03-10bb-a5e2-d53684c43f2f:run:000001""}]"
secondary_x4,c128-medium-claude-round-38880,claude,Medium,4,30,4,0.75,3,KVFlow-style,"[""claude:claude:e9a88a1b-cc03-10bb-a5e2-d53684c43f2f:run:000001:checkpoint:round:00000006"", ""claude:claude:85cc909a-1863-6147-c1c4-28ebf8c1a3a6:run:000001:checkpoint:round:00000006"", ""claude:claude:11c740b8-a671-6c19-bc24-cc6522d8cd2a:run:000001:checkpoint:round:00000006""]",3,39469,9867.25,1739.9785425305704,434.9946356326426,3,0.75,0.07774797268211842,"[{""continuation_id"": ""claude:claude:11c740b8-a671-6c19-bc24-cc6522d8cd2a:run:000001:pending:round:00000006"", ""executable_frontier_tokens"": 39469, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 39469, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:11c740b8-a671-6c19-bc24-cc6522d8cd2a:run:000001""}, {""continuation_id"": ""claude:claude:19d4dce4-feba-e453-2fa7-49ff380ca353:run:000001:pending:round:00000006"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 1739.9785425305704, ""planning_target_tokens"": 39469, ""recovery_gap_tokens"": 39469, ""workflow_id"": ""claude:claude:19d4dce4-feba-e453-2fa7-49ff380ca353:run:000001""}, {""continuation_id"": ""claude:claude:85cc909a-1863-6147-c1c4-28ebf8c1a3a6:run:000001:pending:round:00000006"", ""executable_frontier_tokens"": 39469, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 39469, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:85cc909a-1863-6147-c1c4-28ebf8c1a3a6:run:000001""}, {""continuation_id"": ""claude:claude:e9a88a1b-cc03-10bb-a5e2-d53684c43f2f:run:000001:pending:round:00000006"", ""executable_frontier_tokens"": 39469, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 39469, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:e9a88a1b-cc03-10bb-a5e2-d53684c43f2f:run:000001""}]"
secondary_x4,c128-medium-claude-round-38880,claude,Medium,4,30,4,0.75,3,Marconi-style,"[""claude:claude:e9a88a1b-cc03-10bb-a5e2-d53684c43f2f:run:000001:checkpoint:round:00000006"", ""claude:claude:85cc909a-1863-6147-c1c4-28ebf8c1a3a6:run:000001:checkpoint:round:00000006"", ""claude:claude:11c740b8-a671-6c19-bc24-cc6522d8cd2a:run:000001:checkpoint:round:00000006""]",3,39469,9867.25,1739.9785425305704,434.9946356326426,3,0.75,0.07124291732907295,"[{""continuation_id"": ""claude:claude:11c740b8-a671-6c19-bc24-cc6522d8cd2a:run:000001:pending:round:00000006"", ""executable_frontier_tokens"": 39469, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 39469, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:11c740b8-a671-6c19-bc24-cc6522d8cd2a:run:000001""}, {""continuation_id"": ""claude:claude:19d4dce4-feba-e453-2fa7-49ff380ca353:run:000001:pending:round:00000006"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 1739.9785425305704, ""planning_target_tokens"": 39469, ""recovery_gap_tokens"": 39469, ""workflow_id"": ""claude:claude:19d4dce4-feba-e453-2fa7-49ff380ca353:run:000001""}, {""continuation_id"": ""claude:claude:85cc909a-1863-6147-c1c4-28ebf8c1a3a6:run:000001:pending:round:00000006"", ""executable_frontier_tokens"": 39469, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 39469, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:85cc909a-1863-6147-c1c4-28ebf8c1a3a6:run:000001""}, {""continuation_id"": ""claude:claude:e9a88a1b-cc03-10bb-a5e2-d53684c43f2f:run:000001:pending:round:00000006"", ""executable_frontier_tokens"": 39469, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 39469, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:e9a88a1b-cc03-10bb-a5e2-d53684c43f2f:run:000001""}]"
secondary_x4,c128-medium-claude-round-38880,claude,Medium,4,30,4,0.75,3,FlowState,"[""claude:claude:11c740b8-a671-6c19-bc24-cc6522d8cd2a:run:000001:checkpoint:round:00000006"", ""claude:claude:19d4dce4-feba-e453-2fa7-49ff380ca353:run:000001:checkpoint:round:00000006"", ""claude:claude:85cc909a-1863-6147-c1c4-28ebf8c1a3a6:run:000001:checkpoint:round:00000006""]",3,39469,9867.25,1739.9785425305704,434.9946356326426,3,0.75,0.6257269997149706,"[{""continuation_id"": ""claude:claude:11c740b8-a671-6c19-bc24-cc6522d8cd2a:run:000001:pending:round:00000006"", ""executable_frontier_tokens"": 39469, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 39469, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:11c740b8-a671-6c19-bc24-cc6522d8cd2a:run:000001""}, {""continuation_id"": ""claude:claude:19d4dce4-feba-e453-2fa7-49ff380ca353:run:000001:pending:round:00000006"", ""executable_frontier_tokens"": 39469, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 39469, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:19d4dce4-feba-e453-2fa7-49ff380ca353:run:000001""}, {""continuation_id"": ""claude:claude:85cc909a-1863-6147-c1c4-28ebf8c1a3a6:run:000001:pending:round:00000006"", ""executable_frontier_tokens"": 39469, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 39469, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:85cc909a-1863-6147-c1c4-28ebf8c1a3a6:run:000001""}, {""continuation_id"": ""claude:claude:e9a88a1b-cc03-10bb-a5e2-d53684c43f2f:run:000001:pending:round:00000006"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 1739.9785425305704, ""planning_target_tokens"": 39469, ""recovery_gap_tokens"": 39469, ""workflow_id"": ""claude:claude:e9a88a1b-cc03-10bb-a5e2-d53684c43f2f:run:000001""}]"
secondary_x4,c128-medium-claude-round-38880,claude,Medium,4,30,4,1.0,4,Global-LRU,"[""claude:claude:e9a88a1b-cc03-10bb-a5e2-d53684c43f2f:run:000001:checkpoint:round:00000006"", ""claude:claude:85cc909a-1863-6147-c1c4-28ebf8c1a3a6:run:000001:checkpoint:round:00000006"", ""claude:claude:11c740b8-a671-6c19-bc24-cc6522d8cd2a:run:000001:checkpoint:round:00000006"", ""claude:claude:19d4dce4-feba-e453-2fa7-49ff380ca353:run:000001:checkpoint:round:00000006""]",4,0,0.0,0.0,0.0,4,1.0,0.01932913437485695,"[{""continuation_id"": ""claude:claude:11c740b8-a671-6c19-bc24-cc6522d8cd2a:run:000001:pending:round:00000006"", ""executable_frontier_tokens"": 39469, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 39469, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:11c740b8-a671-6c19-bc24-cc6522d8cd2a:run:000001""}, {""continuation_id"": ""claude:claude:19d4dce4-feba-e453-2fa7-49ff380ca353:run:000001:pending:round:00000006"", ""executable_frontier_tokens"": 39469, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 39469, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:19d4dce4-feba-e453-2fa7-49ff380ca353:run:000001""}, {""continuation_id"": ""claude:claude:85cc909a-1863-6147-c1c4-28ebf8c1a3a6:run:000001:pending:round:00000006"", ""executable_frontier_tokens"": 39469, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 39469, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:85cc909a-1863-6147-c1c4-28ebf8c1a3a6:run:000001""}, {""continuation_id"": ""claude:claude:e9a88a1b-cc03-10bb-a5e2-d53684c43f2f:run:000001:pending:round:00000006"", ""executable_frontier_tokens"": 39469, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 39469, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:e9a88a1b-cc03-10bb-a5e2-d53684c43f2f:run:000001""}]"
secondary_x4,c128-medium-claude-round-38880,claude,Medium,4,30,4,1.0,4,KVFlow-style,"[""claude:claude:e9a88a1b-cc03-10bb-a5e2-d53684c43f2f:run:000001:checkpoint:round:00000006"", ""claude:claude:85cc909a-1863-6147-c1c4-28ebf8c1a3a6:run:000001:checkpoint:round:00000006"", ""claude:claude:11c740b8-a671-6c19-bc24-cc6522d8cd2a:run:000001:checkpoint:round:00000006"", ""claude:claude:19d4dce4-feba-e453-2fa7-49ff380ca353:run:000001:checkpoint:round:00000006""]",4,0,0.0,0.0,0.0,4,1.0,0.0754969660192728,"[{""continuation_id"": ""claude:claude:11c740b8-a671-6c19-bc24-cc6522d8cd2a:run:000001:pending:round:00000006"", ""executable_frontier_tokens"": 39469, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 39469, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:11c740b8-a671-6c19-bc24-cc6522d8cd2a:run:000001""}, {""continuation_id"": ""claude:claude:19d4dce4-feba-e453-2fa7-49ff380ca353:run:000001:pending:round:00000006"", ""executable_frontier_tokens"": 39469, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 39469, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:19d4dce4-feba-e453-2fa7-49ff380ca353:run:000001""}, {""continuation_id"": ""claude:claude:85cc909a-1863-6147-c1c4-28ebf8c1a3a6:run:000001:pending:round:00000006"", ""executable_frontier_tokens"": 39469, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 39469, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:85cc909a-1863-6147-c1c4-28ebf8c1a3a6:run:000001""}, {""continuation_id"": ""claude:claude:e9a88a1b-cc03-10bb-a5e2-d53684c43f2f:run:000001:pending:round:00000006"", ""executable_frontier_tokens"": 39469, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 39469, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:e9a88a1b-cc03-10bb-a5e2-d53684c43f2f:run:000001""}]"
secondary_x4,c128-medium-claude-round-38880,claude,Medium,4,30,4,1.0,4,Marconi-style,"[""claude:claude:e9a88a1b-cc03-10bb-a5e2-d53684c43f2f:run:000001:checkpoint:round:00000006"", ""claude:claude:85cc909a-1863-6147-c1c4-28ebf8c1a3a6:run:000001:checkpoint:round:00000006"", ""claude:claude:11c740b8-a671-6c19-bc24-cc6522d8cd2a:run:000001:checkpoint:round:00000006"", ""claude:claude:19d4dce4-feba-e453-2fa7-49ff380ca353:run:000001:checkpoint:round:00000006""]",4,0,0.0,0.0,0.0,4,1.0,0.07007108069956303,"[{""continuation_id"": ""claude:claude:11c740b8-a671-6c19-bc24-cc6522d8cd2a:run:000001:pending:round:00000006"", ""executable_frontier_tokens"": 39469, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 39469, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:11c740b8-a671-6c19-bc24-cc6522d8cd2a:run:000001""}, {""continuation_id"": ""claude:claude:19d4dce4-feba-e453-2fa7-49ff380ca353:run:000001:pending:round:00000006"", ""executable_frontier_tokens"": 39469, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 39469, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:19d4dce4-feba-e453-2fa7-49ff380ca353:run:000001""}, {""continuation_id"": ""claude:claude:85cc909a-1863-6147-c1c4-28ebf8c1a3a6:run:000001:pending:round:00000006"", ""executable_frontier_tokens"": 39469, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 39469, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:85cc909a-1863-6147-c1c4-28ebf8c1a3a6:run:000001""}, {""continuation_id"": ""claude:claude:e9a88a1b-cc03-10bb-a5e2-d53684c43f2f:run:000001:pending:round:00000006"", ""executable_frontier_tokens"": 39469, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 39469, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:e9a88a1b-cc03-10bb-a5e2-d53684c43f2f:run:000001""}]"
secondary_x4,c128-medium-claude-round-38880,claude,Medium,4,30,4,1.0,4,FlowState,"[""claude:claude:11c740b8-a671-6c19-bc24-cc6522d8cd2a:run:000001:checkpoint:round:00000006"", ""claude:claude:19d4dce4-feba-e453-2fa7-49ff380ca353:run:000001:checkpoint:round:00000006"", ""claude:claude:85cc909a-1863-6147-c1c4-28ebf8c1a3a6:run:000001:checkpoint:round:00000006"", ""claude:claude:e9a88a1b-cc03-10bb-a5e2-d53684c43f2f:run:000001:checkpoint:round:00000006""]",4,0,0.0,0.0,0.0,4,1.0,0.8463931735605001,"[{""continuation_id"": ""claude:claude:11c740b8-a671-6c19-bc24-cc6522d8cd2a:run:000001:pending:round:00000006"", ""executable_frontier_tokens"": 39469, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 39469, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:11c740b8-a671-6c19-bc24-cc6522d8cd2a:run:000001""}, {""continuation_id"": ""claude:claude:19d4dce4-feba-e453-2fa7-49ff380ca353:run:000001:pending:round:00000006"", ""executable_frontier_tokens"": 39469, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 39469, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:19d4dce4-feba-e453-2fa7-49ff380ca353:run:000001""}, {""continuation_id"": ""claude:claude:85cc909a-1863-6147-c1c4-28ebf8c1a3a6:run:000001:pending:round:00000006"", ""executable_frontier_tokens"": 39469, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 39469, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:85cc909a-1863-6147-c1c4-28ebf8c1a3a6:run:000001""}, {""continuation_id"": ""claude:claude:e9a88a1b-cc03-10bb-a5e2-d53684c43f2f:run:000001:pending:round:00000006"", ""executable_frontier_tokens"": 39469, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 39469, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:e9a88a1b-cc03-10bb-a5e2-d53684c43f2f:run:000001""}]"
secondary_x4,c128-medium-claude-round-94304,claude,Medium,4,16,4,0.25,1,Global-LRU,"[""claude:claude:a6ef802a-b8c5-31e2-813f-7b9d81661e2a:run:000001:checkpoint:round:00000000""]",1,80090,20022.5,3353.6069422170567,838.4017355542642,1,0.25,0.013801967725157738,"[{""continuation_id"": ""claude:claude:13843e27-0b10-704c-5850-125d97ce1a13:run:000003:pending:round:00000009"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 1330.96967251833, ""planning_target_tokens"": 31246, ""recovery_gap_tokens"": 31246, ""workflow_id"": ""claude:claude:13843e27-0b10-704c-5850-125d97ce1a13:run:000003""}, {""continuation_id"": ""claude:claude:688e4151-3679-7ee2-226e-a08de7748fbb:run:000001:pending:round:00000001"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 893.9809483966076, ""planning_target_tokens"": 21859, ""recovery_gap_tokens"": 21859, ""workflow_id"": ""claude:claude:688e4151-3679-7ee2-226e-a08de7748fbb:run:000001""}, {""continuation_id"": ""claude:claude:6cfa7c68-1703-5556-f6ba-03a378008fdc:run:000004:pending:round:00000010"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 1128.656321302119, ""planning_target_tokens"": 26985, ""recovery_gap_tokens"": 26985, ""workflow_id"": ""claude:claude:6cfa7c68-1703-5556-f6ba-03a378008fdc:run:000004""}, {""continuation_id"": ""claude:claude:a6ef802a-b8c5-31e2-813f-7b9d81661e2a:run:000001:pending:round:00000000"", ""executable_frontier_tokens"": 18797, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 18797, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:a6ef802a-b8c5-31e2-813f-7b9d81661e2a:run:000001""}]"
secondary_x4,c128-medium-claude-round-94304,claude,Medium,4,16,4,0.25,1,KVFlow-style,"[""claude:claude:a6ef802a-b8c5-31e2-813f-7b9d81661e2a:run:000001:checkpoint:round:00000000""]",1,80090,20022.5,3353.6069422170567,838.4017355542642,1,0.25,0.045285094529390335,"[{""continuation_id"": ""claude:claude:13843e27-0b10-704c-5850-125d97ce1a13:run:000003:pending:round:00000009"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 1330.96967251833, ""planning_target_tokens"": 31246, ""recovery_gap_tokens"": 31246, ""workflow_id"": ""claude:claude:13843e27-0b10-704c-5850-125d97ce1a13:run:000003""}, {""continuation_id"": ""claude:claude:688e4151-3679-7ee2-226e-a08de7748fbb:run:000001:pending:round:00000001"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 893.9809483966076, ""planning_target_tokens"": 21859, ""recovery_gap_tokens"": 21859, ""workflow_id"": ""claude:claude:688e4151-3679-7ee2-226e-a08de7748fbb:run:000001""}, {""continuation_id"": ""claude:claude:6cfa7c68-1703-5556-f6ba-03a378008fdc:run:000004:pending:round:00000010"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 1128.656321302119, ""planning_target_tokens"": 26985, ""recovery_gap_tokens"": 26985, ""workflow_id"": ""claude:claude:6cfa7c68-1703-5556-f6ba-03a378008fdc:run:000004""}, {""continuation_id"": ""claude:claude:a6ef802a-b8c5-31e2-813f-7b9d81661e2a:run:000001:pending:round:00000000"", ""executable_frontier_tokens"": 18797, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 18797, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:a6ef802a-b8c5-31e2-813f-7b9d81661e2a:run:000001""}]"
