snapshot_id,budget_ratio,marconi_cost_ms,flowstate_cost_ms,relative_improvement,zero_category
c128-medium-claude-round-94318,1.0,2215.6663360898756,0.0,1.0,baseline_nonzero_flow_zero
c128-medium-claude-round-94403,0.25,1026.7656801064938,892.9494095960374,0.1303279541799423,none
c128-medium-claude-round-94403,0.5,1026.7656801064938,892.9494095960374,0.1303279541799423,none
c128-medium-claude-round-94403,0.75,1026.7656801064938,892.9494095960374,0.1303279541799423,none
c128-medium-claude-round-94403,1.0,1026.7656801064938,0.0,1.0,baseline_nonzero_flow_zero
c128-medium-codex-round-331443,0.25,3862.1865296386727,1866.3645907389573,0.5167595929361897,none
c128-medium-codex-round-331443,0.5,3862.1865296386727,1866.3645907389573,0.5167595929361897,none
c128-medium-codex-round-331443,0.75,3862.1865296386727,1866.3645907389573,0.5167595929361897,none
c128-medium-codex-round-331443,1.0,3862.1865296386727,0.0,1.0,baseline_nonzero_flow_zero
c128-medium-codex-round-333491,0.25,3795.323585942241,1071.9058047587257,0.7175719591528292,none
c128-medium-codex-round-333491,0.5,3795.323585942241,1071.9058047587257,0.7175719591528292,none
c128-medium-codex-round-333491,0.75,583.3199008489638,447.6118069072544,0.23264780396519963,none
c128-medium-codex-round-333491,1.0,583.3199008489638,0.0,1.0,baseline_nonzero_flow_zero
c128-medium-codex-round-333495,0.25,3575.716538018838,744.5303841543156,0.7917814859656549,none
c128-medium-codex-round-333495,0.5,3575.716538018838,744.5303841543156,0.7917814859656549,none
c128-medium-codex-round-333495,0.75,3575.716538018838,744.5303841543156,0.7917814859656549,none
c128-medium-codex-round-333495,1.0,3575.716538018838,0.0,1.0,baseline_nonzero_flow_zero
c128-medium-codex-round-333517,0.25,7259.9207112342865,3523.717737577859,0.5146341292508718,none
c128-medium-codex-round-333517,0.5,7259.9207112342865,3523.717737577859,0.5146341292508718,none
c128-medium-codex-round-333517,0.75,7259.9207112342865,3523.717737577859,0.5146341292508718,none
c128-medium-codex-round-333517,1.0,7259.9207112342865,0.0,1.0,baseline_nonzero_flow_zero
c128-medium-codex-round-333523,0.25,7781.56505103454,3806.528837309212,0.5108273448407216,none
c128-medium-codex-round-333523,0.5,7781.56505103454,3806.528837309212,0.5108273448407216,none
c128-medium-codex-round-333523,0.75,7781.56505103454,3806.528837309212,0.5108273448407216,none
c128-medium-codex-round-333523,1.0,7781.56505103454,0.0,1.0,baseline_nonzero_flow_zero
c128-medium-codex-round-333524,0.25,7906.292753706934,3874.192097163745,0.5099862580540928,none
c128-medium-codex-round-333524,0.5,7906.292753706934,3874.192097163745,0.5099862580540928,none
c128-medium-codex-round-333524,0.75,7906.292753706934,3874.192097163745,0.5099862580540928,none
